L1,L2,Score,cluster_number,distance_Scores
ydg,p24,4.83480211626824,2,0.167949488967684
siy,tly,4.83484539869224,2,0.167952833986112
tly,siy,4.83484539869224,2,0.167952833986112
av2,ps1,4.83538609794145,2,0.167994621131693
ps1,av2,4.83538609794145,2,0.167994621131693
fay,ydg,4.83550409695861,2,0.168003740512042
ydg,fay,4.83550409695861,2,0.168003740512042
fay,pt4,4.83600954877693,2,0.16804280361181
pt4,fay,4.83600954877693,2,0.16804280361181
pt4,siy,4.83621120185296,2,0.168058388072963
siy,pt4,4.83621120185296,2,0.168058388072963
pb3,siy,4.83891423020853,2,0.16826728764064
siy,pb3,4.83891423020853,2,0.16826728764064
luz,ps5,4.84185374809943,2,0.168494463953949
ps5,luz,4.84185374809943,2,0.168494463953949
pes,ps1,4.84345732133321,2,0.168618393750906
ps1,pes,4.84345732133321,2,0.168618393750906
av2,p13,4.84360717787056,2,0.16862997519281
p13,av2,4.84360717787056,2,0.16862997519281
siy,wne,4.84440289601379,2,0.168691471098235
wne,siy,4.84440289601379,2,0.168691471098235
p21,ydg,4.84826926269197,2,0.168990277555773
ydg,p21,4.84826926269197,2,0.168990277555773
kfm,p13,4.84909504103938,2,0.169054096619829
p13,kfm,4.84909504103938,2,0.169054096619829
av1,pes,4.84918121505918,2,0.169060756452104
pes,av1,4.84918121505918,2,0.169060756452104
bcc,pt1,4.85026523662776,2,0.169144533463382
pt1,bcc,4.85026523662776,2,0.169144533463382
av2,p18,4.85074638207467,2,0.169181718081013
p18,av2,4.85074638207467,2,0.169181718081013
kfm,pb3,4.85122462235764,2,0.169218678177326
pb3,kfm,4.85122462235764,2,0.169218678177326
p20,ydg,4.85284602867571,2,0.169343986177952
ydg,p20,4.85284602867571,2,0.169343986177952
pb9,tgk,4.85315746340915,2,0.169368054952903
tgk,pb9,4.85315746340915,2,0.169368054952903
tgk,ydg,4.85344420402672,2,0.169390215279458
ydg,tgk,4.85344420402672,2,0.169390215279458
kfm,wne,4.85350127234472,2,0.169394625720411
wne,kfm,4.85350127234472,2,0.169394625720411
luz,mnj,4.85410243674858,2,0.169441085826466
mnj,luz,4.85410243674858,2,0.169441085826466
bgp,tly,4.85464154888248,2,0.169482750314176
tly,bgp,4.85464154888248,2,0.169482750314176
sqo,ydg,4.85469026436853,2,0.169486515218808
ydg,sqo,4.85469026436853,2,0.169486515218808
p23,sqo,4.85782853417715,2,0.16972905178152
sqo,p23,4.85782853417715,2,0.16972905178152
p14,siy,4.85795482185404,2,0.169738811738737
siy,p14,4.85795482185404,2,0.169738811738737
luz,p18,4.85809389354708,2,0.169749559689824
p18,luz,4.85809389354708,2,0.169749559689824
bgn,sgh,4.85836268643175,2,0.16977033295226
sgh,bgn,4.85836268643175,2,0.16977033295226
pb4,pes,4.86072312879063,2,0.169952756265459
pes,pb4,4.86072312879063,2,0.169952756265459
bcc,p11,4.86165427945724,2,0.1700247188741
p11,bcc,4.86165427945724,2,0.1700247188741
gzi,pt2,4.86238673265306,2,0.170081325441188
pt2,gzi,4.86238673265306,2,0.170081325441188
ps1,vaf,4.86400570987814,2,0.170206445712939
vaf,ps1,4.86400570987814,2,0.170206445712939
glk,oru,4.86434501783894,2,0.170232668629237
oru,glk,4.86434501783894,2,0.170232668629237
av2,p11,4.86517496105527,2,0.170296809569058
p11,av2,4.86517496105527,2,0.170296809569058
bgn,pb9,4.86594729230238,2,0.17035649805264
pb9,bgn,4.86594729230238,2,0.17035649805264
kiu,ydg,4.86614635162884,2,0.170371882059676
ydg,kiu,4.86614635162884,2,0.170371882059676
p12,pes,4.86788052378007,2,0.17050590500173
pes,p12,4.86788052378007,2,0.17050590500173
gzi,os2,4.86880814363932,2,0.170577594737121
os2,gzi,4.86880814363932,2,0.170577594737121
av2,p17,4.86910277620454,2,0.170600364981233
p17,av2,4.86910277620454,2,0.170600364981233
pt5,siy,4.86998573481954,2,0.170668603138103
siy,pt5,4.86998573481954,2,0.170668603138103
gzi,p14,4.87121767723958,2,0.17076381199465
p14,gzi,4.87121767723958,2,0.17076381199465
p14,prc,4.87309171895352,2,0.170908644549974
prc,p14,4.87309171895352,2,0.170908644549974
kiu,sdh,4.87367560783621,2,0.170953769542805
sdh,kiu,4.87367560783621,2,0.170953769542805
gzi,pt1,4.87399043945438,2,0.170978100840991
pt1,gzi,4.87399043945438,2,0.170978100840991
gzi,mnj,4.87448264155936,2,0.171016139956167
mnj,gzi,4.87448264155936,2,0.171016139956167
fay,kmr,4.87559732360769,2,0.171102286517491
kmr,fay,4.87559732360769,2,0.171102286517491
gzi,kiu,4.87721598731141,2,0.171227382559204
kiu,gzi,4.87721598731141,2,0.171227382559204
p23,prc,4.87793746030016,2,0.171283140537151
prc,p23,4.87793746030016,2,0.171283140537151
luz,ydg,4.87800294545142,2,0.171288201460674
ydg,luz,4.87800294545142,2,0.171288201460674
p16,pes,4.87867413284875,2,0.171340073190707
pes,p16,4.87867413284875,2,0.171340073190707
wb1,yai,4.87932412970163,2,0.171390307240705
yai,wb1,4.87932412970163,2,0.171390307240705
fay,pt2,4.88196533273568,2,0.171594428729413
pt2,fay,4.88196533273568,2,0.171594428729413
gzi,pt4,4.88237395374196,2,0.171626008402405
pt4,gzi,4.88237395374196,2,0.171626008402405
diq,lrl,4.88323230702817,2,0.171692344972657
lrl,diq,4.88323230702817,2,0.171692344972657
lrl,tly,4.88363633181137,2,0.171723569433313
tly,lrl,4.88363633181137,2,0.171723569433313
ckb,wb5,4.88399014013333,2,0.17175091298868
wb5,ckb,4.88399014013333,2,0.17175091298868
p18,pes,4.88481777135868,2,0.171814875249681
pes,p18,4.88481777135868,2,0.171814875249681
p25,sqo,4.8864863737896,2,0.171943830732417
sqo,p25,4.8864863737896,2,0.171943830732417
kiu,pb3,4.88767745284079,2,0.172035881523653
pb3,kiu,4.88767745284079,2,0.172035881523653
kiu,p16,4.88770587942143,2,0.172038078430095
p16,kiu,4.88770587942143,2,0.172038078430095
pb5,tly,4.89055555063388,2,0.172258311075111
tly,pb5,4.89055555063388,2,0.172258311075111
kiu,ps4,4.89140969436843,2,0.17232432231636
ps4,kiu,4.89140969436843,2,0.17232432231636
wb2,yai,4.89279825048226,2,0.172431634831701
yai,wb2,4.89279825048226,2,0.172431634831701
av1,sqo,4.89349744137943,2,0.172485670770999
sqo,av1,4.89349744137943,2,0.172485670770999
bgp,pb9,4.8935202234653,2,0.172487431450971
pb9,bgp,4.8935202234653,2,0.172487431450971
ps2,sqo,4.89467640001383,2,0.172576784853664
sqo,ps2,4.89467640001383,2,0.172576784853664
kiu,p10,4.89488616116736,2,0.172592995935652
p10,kiu,4.89488616116736,2,0.172592995935652
luz,p19,4.89522115689293,2,0.172618885587198
p19,luz,4.89522115689293,2,0.172618885587198
mnj,p12,4.89625917363725,2,0.172699107183351
p12,mnj,4.89625917363725,2,0.172699107183351
kmr,lrl,4.89647721776751,2,0.172715958403003
lrl,kmr,4.89647721776751,2,0.172715958403003
luz,pb5,4.89834538849296,2,0.172860337227624
pb5,luz,4.89834538849296,2,0.172860337227624
pb2,vaf,4.90031720177249,2,0.173012725914477
vaf,pb2,4.90031720177249,2,0.173012725914477
lrl,wne,4.9009666568604,2,0.173062918094966
wne,lrl,4.9009666568604,2,0.173062918094966
bcc,pt5,4.90241459530443,2,0.173174819886287
pt5,bcc,4.90241459530443,2,0.173174819886287
os2,sgh,4.90264597735816,2,0.173192701907722
sgh,os2,4.90264597735816,2,0.173192701907722
bql,pt1,4.90309886869732,2,0.173227702948225
pt1,bql,4.90309886869732,2,0.173227702948225
kfm,p15,4.90352109734614,2,0.17326033426784
p15,kfm,4.90352109734614,2,0.17326033426784
luz,p13,4.90367426937077,2,0.173272171942299
p13,luz,4.90367426937077,2,0.173272171942299
oru,prc,4.90410233793058,2,0.173305254590839
prc,oru,4.90410233793058,2,0.173305254590839
kmr,sgh,4.90605486765998,2,0.173456152976905
sgh,kmr,4.90605486765998,2,0.173456152976905
ps1,siy,4.90617574687184,2,0.173465494948863
siy,ps1,4.90617574687184,2,0.173465494948863
p22,pes,4.90756854301987,2,0.173573135149006
pes,p22,4.90756854301987,2,0.173573135149006
os2,wne,4.90758331695685,2,0.173574276930979
wne,os2,4.90758331695685,2,0.173574276930979
diq,yai,4.90779043031988,2,0.173590283382375
yai,diq,4.90779043031988,2,0.173590283382375
p13,siy,4.90888730847899,2,0.173675053996328
siy,p13,4.90888730847899,2,0.173675053996328
p18,tly,4.90894336779488,2,0.173679386458038
tly,p18,4.90894336779488,2,0.173679386458038
p15,pes,4.90909531147823,2,0.173691129201949
pes,p15,4.90909531147823,2,0.173691129201949
p12,tly,4.90961890633741,2,0.173731594459924
tly,p12,4.90961890633741,2,0.173731594459924
pb2,tgk,4.91190411609676,2,0.173908203532409
tgk,pb2,4.91190411609676,2,0.173908203532409
prc,pt1,4.91252135275894,2,0.17395590575929
pt1,prc,4.91252135275894,2,0.17395590575929
pb8,ydg,4.91294613669033,2,0.173988734560158
ydg,pb8,4.91294613669033,2,0.173988734560158
pb5,pes,4.91299749336711,2,0.173992703585327
pes,pb5,4.91299749336711,2,0.173992703585327
pb6,vaf,4.91392861162389,2,0.174064663689222
vaf,pb6,4.91392861162389,2,0.174064663689222
kfm,p11,4.91680199358293,2,0.174286728784387
p11,kfm,4.91680199358293,2,0.174286728784387
bcc,p14,4.91722090766153,2,0.174319103942322
p14,bcc,4.91722090766153,2,0.174319103942322
gzi,pt5,4.91809864789576,2,0.174386938804315
pt5,gzi,4.91809864789576,2,0.174386938804315
mnj,p22,4.91881303615405,2,0.174442149249297
p22,mnj,4.91881303615405,2,0.174442149249297
hac,ntz,4.91943590633243,2,0.174490286854185
ntz,hac,4.91943590633243,2,0.174490286854185
av2,siy,4.92174913150976,2,0.174669061057011
siy,av2,4.92174913150976,2,0.174669061057011
p19,sqo,4.92361529337176,2,0.174813284629577
